,dates,Ohio_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Ohio_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Ohio_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Ohio_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Ohio_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Ohio_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Ohio_UnitedStates.CTP_CovidCases_Black.data,Ohio_UnitedStates.CTP_CovidCases_Black.missing,Pennsylvania_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Pennsylvania_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Pennsylvania_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Pennsylvania_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Pennsylvania_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Pennsylvania_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Pennsylvania_UnitedStates.CTP_CovidCases_Black.data,Pennsylvania_UnitedStates.CTP_CovidCases_Black.missing,RhodeIsland_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,RhodeIsland_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,RhodeIsland_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,RhodeIsland_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,RhodeIsland_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,RhodeIsland_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,RhodeIsland_UnitedStates.CTP_CovidCases_Black.data,RhodeIsland_UnitedStates.CTP_CovidCases_Black.missing,Oklahoma_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Oklahoma_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Oklahoma_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Oklahoma_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Oklahoma_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Oklahoma_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Oklahoma_UnitedStates.CTP_CovidCases_Black.data,Oklahoma_UnitedStates.CTP_CovidCases_Black.missing,Oregon_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Oregon_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Oregon_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Oregon_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Oregon_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Oregon_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Oregon_UnitedStates.CTP_CovidCases_Black.data,Oregon_UnitedStates.CTP_CovidCases_Black.missing,NorthDakota_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,NorthDakota_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,NorthDakota_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,NorthDakota_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,NorthDakota_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,NorthDakota_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,NorthDakota_UnitedStates.CTP_CovidCases_Black.data,NorthDakota_UnitedStates.CTP_CovidCases_Black.missing,NewMexico_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,NewMexico_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,NewMexico_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,NewMexico_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,NewMexico_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,NewMexico_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,NewMexico_UnitedStates.CTP_CovidCases_Black.data,NewMexico_UnitedStates.CTP_CovidCases_Black.missing,NewYork_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,NewYork_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,NewYork_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,NewYork_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,NewYork_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,NewYork_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,NewYork_UnitedStates.CTP_CovidCases_Black.data,NewYork_UnitedStates.CTP_CovidCases_Black.missing,NewJersey_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,NewJersey_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,NewJersey_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,NewJersey_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,NewJersey_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,NewJersey_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,NewJersey_UnitedStates.CTP_CovidCases_Black.data,NewJersey_UnitedStates.CTP_CovidCases_Black.missing,NorthCarolina_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,NorthCarolina_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,NorthCarolina_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,NorthCarolina_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,NorthCarolina_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,NorthCarolina_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,NorthCarolina_UnitedStates.CTP_CovidCases_Black.data,NorthCarolina_UnitedStates.CTP_CovidCases_Black.missing
0,2020-05-02,5610.0,0,632.0,0,11061.0,0,4221.0,0,0.0,100,0.0,100,0.0,100,4538.0,0,84.0,0,3546.0,0,4617.0,0,1072.0,0,0.0,100,0.0,100,0.0,100,212.0,0,283.0,0,638.0,0,1424.0,0,58.0,0,0.0,100,0.0,100,0.0,100,0.0,100,215.0,0,657.0,0,2341.0,0,88.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,3491.0,0,1066.0,0,5391.0,0,2827.0,0
0,2020-05-03,6308.0,0,886.0,0,12720.0,0,5083.0,0,0.0,100,0.0,100,0.0,100,5280.0,0,1.0,0,4169.0,0,5307.0,0,1232.0,0,0.0,100,0.0,100,0.0,100,247.0,0,283.0,0,638.0,0,1424.0,0,58.0,0,0.0,100,0.0,100,0.0,100,0.0,100,235.0,0,762.0,0,2821.0,0,106.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,4029.0,0,1486.0,0,6149.0,0,3221.0,0
0,2020-05-04,6308.0,0,886.0,0,12720.0,0,5083.0,0,0.0,100,0.0,100,0.0,100,5280.0,0,1.0,0,4169.0,0,5307.0,0,1232.0,0,0.0,100,0.0,100,0.0,100,247.0,0,283.0,0,638.0,0,1424.0,0,58.0,0,0.0,100,0.0,100,0.0,100,0.0,100,235.0,0,762.0,0,2821.0,0,106.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,4029.0,0,1486.0,0,6149.0,0,3221.0,0
0,2020-05-05,6308.0,0,886.0,0,12720.0,0,5083.0,0,0.0,100,0.0,100,0.0,100,5280.0,0,1.0,0,4169.0,0,5307.0,0,1232.0,0,0.0,100,0.0,100,0.0,100,247.0,0,283.0,0,638.0,0,1424.0,0,58.0,0,0.0,100,0.0,100,0.0,100,0.0,100,235.0,0,762.0,0,2821.0,0,106.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,4029.0,0,1486.0,0,6149.0,0,3221.0,0
0,2020-05-06,6680.0,0,1046.0,0,13850.0,0,5543.0,0,0.0,100,0.0,100,0.0,100,5700.0,0,2.0,0,4246.0,0,5404.0,0,1254.0,0,562.0,0,541.0,0,3096.0,0,271.0,0,304.0,0,797.0,0,1641.0,0,69.0,0,0.0,100,0.0,100,0.0,100,0.0,100,133.0,0,898.0,0,3230.0,0,135.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,4332.0,0,1840.0,0,6586.0,0,3451.0,0
0,2020-05-07,6680.0,0,1046.0,0,13850.0,0,5543.0,0,0.0,100,0.0,100,0.0,100,5700.0,0,2.0,0,4246.0,0,5404.0,0,1254.0,0,562.0,0,541.0,0,3096.0,0,271.0,0,304.0,0,797.0,0,1641.0,0,69.0,0,0.0,100,0.0,100,0.0,100,0.0,100,133.0,0,898.0,0,3230.0,0,135.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,4332.0,0,1840.0,0,6586.0,0,3451.0,0
0,2020-05-08,6680.0,0,1046.0,0,13850.0,0,5543.0,0,0.0,100,0.0,100,0.0,100,5700.0,0,2.0,0,4246.0,0,5404.0,0,1254.0,0,562.0,0,541.0,0,3096.0,0,271.0,0,304.0,0,797.0,0,1641.0,0,69.0,0,0.0,100,0.0,100,0.0,100,0.0,100,133.0,0,898.0,0,3230.0,0,135.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,4332.0,0,1840.0,0,6586.0,0,3451.0,0
0,2020-05-09,6680.0,0,1046.0,0,13850.0,0,5543.0,0,0.0,100,0.0,100,0.0,100,5700.0,0,2.0,0,4246.0,0,5404.0,0,1254.0,0,562.0,0,541.0,0,3096.0,0,271.0,0,304.0,0,797.0,0,1641.0,0,69.0,0,0.0,100,0.0,100,0.0,100,0.0,100,133.0,0,898.0,0,3230.0,0,135.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,4332.0,0,1840.0,0,6586.0,0,3451.0,0
0,2020-05-10,7172.0,0,1303.0,0,15606.0,0,6144.0,0,0.0,100,0.0,100,0.0,100,6411.0,0,1624.0,0,4246.0,0,5404.0,0,1254.0,0,628.0,0,637.0,0,3322.0,0,315.0,0,790.0,0,797.0,0,1641.0,0,69.0,0,0.0,100,0.0,100,0.0,100,0.0,100,134.0,0,1029.0,0,3661.0,0,150.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,5002.0,0,2446.0,0,7316.0,0,3808.0,0
0,2020-05-11,7172.0,0,1303.0,0,15606.0,0,6144.0,0,0.0,100,0.0,100,0.0,100,6411.0,0,1624.0,0,4246.0,0,5404.0,0,1254.0,0,628.0,0,637.0,0,3322.0,0,315.0,0,790.0,0,797.0,0,1641.0,0,69.0,0,0.0,100,0.0,100,0.0,100,0.0,100,134.0,0,1029.0,0,3661.0,0,150.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,5002.0,0,2446.0,0,7316.0,0,3808.0,0
0,2020-05-12,7172.0,0,1303.0,0,15606.0,0,6144.0,0,0.0,100,0.0,100,0.0,100,6411.0,0,1624.0,0,4246.0,0,5404.0,0,1254.0,0,628.0,0,637.0,0,3322.0,0,315.0,0,790.0,0,797.0,0,1641.0,0,69.0,0,0.0,100,0.0,100,0.0,100,0.0,100,134.0,0,1029.0,0,3661.0,0,150.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,5002.0,0,2446.0,0,7316.0,0,3808.0,0
0,2020-05-13,7397.0,0,1473.0,0,16851.0,0,6564.0,0,0.0,100,0.0,100,0.0,100,6721.0,0,2185.0,0,4246.0,0,5404.0,0,1254.0,0,722.0,0,727.0,0,3401.0,0,357.0,0,517.0,0,1004.0,0,1895.0,0,82.0,0,0.0,100,0.0,100,0.0,100,0.0,100,183.0,0,1137.0,0,4007.0,0,158.0,0,0.0,100,0.0,100,0.0,100,0.0,100,69567.0,0,21705.0,0,50288.0,0,12878.0,0,5137.0,0,2939.0,0,7740.0,0,4009.0,0
0,2020-05-14,7397.0,0,1473.0,0,16851.0,0,6564.0,0,0.0,100,0.0,100,0.0,100,6721.0,0,2185.0,0,4246.0,0,5404.0,0,1254.0,0,722.0,0,727.0,0,3401.0,0,357.0,0,517.0,0,1004.0,0,1895.0,0,82.0,0,0.0,100,0.0,100,0.0,100,0.0,100,183.0,0,1137.0,0,4007.0,0,158.0,0,0.0,100,0.0,100,0.0,100,0.0,100,69567.0,0,21705.0,0,50288.0,0,12878.0,0,5137.0,0,2939.0,0,7740.0,0,4009.0,0
0,2020-05-15,7397.0,0,1473.0,0,16851.0,0,6564.0,0,0.0,100,0.0,100,0.0,100,6721.0,0,2185.0,0,4246.0,0,5404.0,0,1254.0,0,722.0,0,727.0,0,3401.0,0,357.0,0,517.0,0,1004.0,0,1895.0,0,82.0,0,0.0,100,0.0,100,0.0,100,0.0,100,183.0,0,1137.0,0,4007.0,0,158.0,0,0.0,100,0.0,100,0.0,100,0.0,100,69567.0,0,21705.0,0,50288.0,0,12878.0,0,5137.0,0,2939.0,0,7740.0,0,4009.0,0
0,2020-05-16,7397.0,0,1473.0,0,16851.0,0,6564.0,0,0.0,100,0.0,100,0.0,100,6721.0,0,2185.0,0,4246.0,0,5404.0,0,1254.0,0,722.0,0,727.0,0,3401.0,0,357.0,0,517.0,0,1004.0,0,1895.0,0,82.0,0,0.0,100,0.0,100,0.0,100,0.0,100,183.0,0,1137.0,0,4007.0,0,158.0,0,0.0,100,0.0,100,0.0,100,0.0,100,69567.0,0,21705.0,0,50288.0,0,12878.0,0,5137.0,0,2939.0,0,7740.0,0,4009.0,0
0,2020-05-17,7916.0,0,1723.0,0,18284.0,0,7125.0,0,0.0,100,0.0,100,0.0,100,7297.0,0,6979.0,0,1176.0,0,1495.0,0,347.0,0,717.0,0,844.0,0,3749.0,0,442.0,0,724.0,0,1004.0,0,1895.0,0,82.0,0,0.0,100,0.0,100,0.0,100,0.0,100,226.0,0,1308.0,0,4404.0,0,168.0,0,0.0,100,0.0,100,0.0,100,0.0,100,70166.0,0,23004.0,0,53164.0,0,13415.0,0,5930.0,0,3888.0,0,8694.0,0,4476.0,0
0,2020-05-18,7916.0,0,1723.0,0,18284.0,0,7125.0,0,0.0,100,0.0,100,0.0,100,7297.0,0,6979.0,0,1176.0,0,1495.0,0,347.0,0,717.0,0,844.0,0,3749.0,0,442.0,0,724.0,0,1004.0,0,1895.0,0,82.0,0,0.0,100,0.0,100,0.0,100,0.0,100,226.0,0,1308.0,0,4404.0,0,168.0,0,0.0,100,0.0,100,0.0,100,0.0,100,70166.0,0,23004.0,0,53164.0,0,13415.0,0,5930.0,0,3888.0,0,8694.0,0,4476.0,0
0,2020-05-19,7916.0,0,1723.0,0,18284.0,0,7125.0,0,0.0,100,0.0,100,0.0,100,7297.0,0,6979.0,0,1176.0,0,1495.0,0,347.0,0,717.0,0,844.0,0,3749.0,0,442.0,0,724.0,0,1004.0,0,1895.0,0,82.0,0,0.0,100,0.0,100,0.0,100,0.0,100,226.0,0,1308.0,0,4404.0,0,168.0,0,0.0,100,0.0,100,0.0,100,0.0,100,70166.0,0,23004.0,0,53164.0,0,13415.0,0,5930.0,0,3888.0,0,8694.0,0,4476.0,0
0,2020-05-20,8124.0,0,1887.0,0,19425.0,0,7502.0,0,0.0,100,0.0,100,0.0,100,7652.0,0,5399.0,0,3388.0,0,4569.0,0,1024.0,0,780.0,0,1017.0,0,3735.0,0,482.0,0,536.0,0,1162.0,0,2103.0,0,86.0,0,0.0,100,0.0,100,0.0,100,0.0,100,253.0,0,1389.0,0,4675.0,0,169.0,0,0.0,100,0.0,100,0.0,100,0.0,100,71732.0,0,23703.0,0,54964.0,0,13871.0,0,6129.0,0,4539.0,0,9454.0,0,4870.0,0
0,2020-05-21,8124.0,0,1887.0,0,19425.0,0,7502.0,0,0.0,100,0.0,100,0.0,100,7652.0,0,5399.0,0,3388.0,0,4569.0,0,1024.0,0,780.0,0,1017.0,0,3735.0,0,482.0,0,536.0,0,1162.0,0,2103.0,0,86.0,0,0.0,100,0.0,100,0.0,100,0.0,100,253.0,0,1389.0,0,4675.0,0,169.0,0,0.0,100,0.0,100,0.0,100,0.0,100,71732.0,0,23703.0,0,54964.0,0,13871.0,0,6129.0,0,4539.0,0,9454.0,0,4870.0,0
0,2020-05-22,8124.0,0,1887.0,0,19425.0,0,7502.0,0,0.0,100,0.0,100,0.0,100,7652.0,0,5399.0,0,3388.0,0,4569.0,0,1024.0,0,780.0,0,1017.0,0,3735.0,0,482.0,0,536.0,0,1162.0,0,2103.0,0,86.0,0,0.0,100,0.0,100,0.0,100,0.0,100,253.0,0,1389.0,0,4675.0,0,169.0,0,0.0,100,0.0,100,0.0,100,0.0,100,71732.0,0,23703.0,0,54964.0,0,13871.0,0,6129.0,0,4539.0,0,9454.0,0,4870.0,0
0,2020-05-23,8124.0,0,1887.0,0,19425.0,0,7502.0,0,0.0,100,0.0,100,0.0,100,7652.0,0,5399.0,0,3388.0,0,4569.0,0,1024.0,0,780.0,0,1017.0,0,3735.0,0,482.0,0,536.0,0,1162.0,0,2103.0,0,86.0,0,0.0,100,0.0,100,0.0,100,0.0,100,253.0,0,1389.0,0,4675.0,0,169.0,0,0.0,100,0.0,100,0.0,100,0.0,100,71732.0,0,23703.0,0,54964.0,0,13871.0,0,6129.0,0,4539.0,0,9454.0,0,4870.0,0
0,2020-05-24,8459.0,0,2117.0,0,21335.0,0,8093.0,0,0.0,100,0.0,100,0.0,100,8136.0,0,5687.0,0,3568.0,0,4810.0,0,1078.0,0,1018.0,0,1111.0,0,3908.0,0,564.0,0,662.0,0,1162.0,0,2103.0,0,86.0,0,0.0,100,0.0,100,0.0,100,0.0,100,285.0,0,1592.0,0,5066.0,0,181.0,0,0.0,100,0.0,100,0.0,100,0.0,100,70690.0,0,25130.0,0,58334.0,0,14600.0,0,7016.0,0,5557.0,0,10649.0,0,5412.0,0
0,2020-05-25,8459.0,0,2117.0,0,21335.0,0,8093.0,0,0.0,100,0.0,100,0.0,100,8136.0,0,5687.0,0,3568.0,0,4810.0,0,1078.0,0,1018.0,0,1111.0,0,3908.0,0,564.0,0,662.0,0,1162.0,0,2103.0,0,86.0,0,0.0,100,0.0,100,0.0,100,0.0,100,285.0,0,1592.0,0,5066.0,0,181.0,0,0.0,100,0.0,100,0.0,100,0.0,100,70690.0,0,25130.0,0,58334.0,0,14600.0,0,7016.0,0,5557.0,0,10649.0,0,5412.0,0
0,2020-05-26,8459.0,0,2117.0,0,21335.0,0,8093.0,0,0.0,100,0.0,100,0.0,100,8136.0,0,5687.0,0,3568.0,0,4810.0,0,1078.0,0,1018.0,0,1111.0,0,3908.0,0,564.0,0,662.0,0,1162.0,0,2103.0,0,86.0,0,0.0,100,0.0,100,0.0,100,0.0,100,285.0,0,1592.0,0,5066.0,0,181.0,0,0.0,100,0.0,100,0.0,100,0.0,100,70690.0,0,25130.0,0,58334.0,0,14600.0,0,7016.0,0,5557.0,0,10649.0,0,5412.0,0
0,2020-05-27,8603.0,0,2282.0,0,22554.0,0,8491.0,0,0.0,100,0.0,100,0.0,100,8427.0,0,5687.0,0,6315.0,0,8179.0,0,1865.0,0,903.0,0,1208.0,0,4118.0,0,584.0,0,483.0,0,1317.0,0,2238.0,0,97.0,0,0.0,100,0.0,100,0.0,100,0.0,100,277.0,0,1696.0,0,5279.0,0,187.0,0,0.0,100,0.0,100,0.0,100,0.0,100,71087.0,0,25657.0,0,59884.0,0,14898.0,0,7403.0,0,6116.0,0,11109.0,0,5646.0,0
0,2020-05-28,8603.0,0,2282.0,0,22554.0,0,8491.0,0,0.0,100,0.0,100,0.0,100,8427.0,0,5687.0,0,6315.0,0,8179.0,0,1865.0,0,903.0,0,1208.0,0,4118.0,0,584.0,0,483.0,0,1317.0,0,2238.0,0,97.0,0,0.0,100,0.0,100,0.0,100,0.0,100,277.0,0,1696.0,0,5279.0,0,187.0,0,0.0,100,0.0,100,0.0,100,0.0,100,71087.0,0,25657.0,0,59884.0,0,14898.0,0,7403.0,0,6116.0,0,11109.0,0,5646.0,0
0,2020-05-29,8603.0,0,2282.0,0,22554.0,0,8491.0,0,0.0,100,0.0,100,0.0,100,8427.0,0,5687.0,0,6315.0,0,8179.0,0,1865.0,0,903.0,0,1208.0,0,4118.0,0,584.0,0,483.0,0,1317.0,0,2238.0,0,97.0,0,0.0,100,0.0,100,0.0,100,0.0,100,277.0,0,1696.0,0,5279.0,0,187.0,0,0.0,100,0.0,100,0.0,100,0.0,100,71087.0,0,25657.0,0,59884.0,0,14898.0,0,7403.0,0,6116.0,0,11109.0,0,5646.0,0
0,2020-05-30,8603.0,0,2282.0,0,22554.0,0,8491.0,0,0.0,100,0.0,100,0.0,100,8427.0,0,5687.0,0,6315.0,0,8179.0,0,1865.0,0,903.0,0,1208.0,0,4118.0,0,584.0,0,483.0,0,1317.0,0,2238.0,0,97.0,0,0.0,100,0.0,100,0.0,100,0.0,100,277.0,0,1696.0,0,5279.0,0,187.0,0,0.0,100,0.0,100,0.0,100,0.0,100,71087.0,0,25657.0,0,59884.0,0,14898.0,0,7403.0,0,6116.0,0,11109.0,0,5646.0,0
0,2020-05-31,8838.0,0,2555.0,0,24120.0,0,8852.0,0,53826.0,0,5000.0,0,13100.0,0,8777.0,0,5687.0,0,6717.0,0,8358.0,0,1940.0,0,1055.0,0,1248.0,0,4203.0,0,619.0,0,688.0,0,1317.0,0,2238.0,0,97.0,0,0.0,100,0.0,100,0.0,100,0.0,100,265.0,0,1846.0,0,5578.0,0,187.0,0,0.0,100,0.0,100,0.0,100,0.0,100,71484.0,0,26773.0,0,62188.0,0,15376.0,0,8690.0,0,7575.0,0,12324.0,0,6266.0,0
0,2020-06-01,8838.0,0,2555.0,0,24120.0,0,8852.0,0,53826.0,0,5000.0,0,13100.0,0,8777.0,0,5687.0,0,6717.0,0,8358.0,0,1940.0,0,1055.0,0,1248.0,0,4203.0,0,619.0,0,688.0,0,1317.0,0,2238.0,0,97.0,0,0.0,100,0.0,100,0.0,100,0.0,100,265.0,0,1846.0,0,5578.0,0,187.0,0,0.0,100,0.0,100,0.0,100,0.0,100,71484.0,0,26773.0,0,62188.0,0,15376.0,0,8690.0,0,7575.0,0,12324.0,0,6266.0,0
0,2020-06-02,8838.0,0,2555.0,0,24120.0,0,8852.0,0,53826.0,0,5000.0,0,13100.0,0,8777.0,0,5687.0,0,6717.0,0,8358.0,0,1940.0,0,1055.0,0,1248.0,0,4203.0,0,619.0,0,688.0,0,1317.0,0,2238.0,0,97.0,0,0.0,100,0.0,100,0.0,100,0.0,100,265.0,0,1846.0,0,5578.0,0,187.0,0,0.0,100,0.0,100,0.0,100,0.0,100,71484.0,0,26773.0,0,62188.0,0,15376.0,0,8690.0,0,7575.0,0,12324.0,0,6266.0,0
0,2020-06-03,8834.0,0,2694.0,0,25264.0,0,9139.0,0,55305.0,0,5000.0,0,13100.0,0,9071.0,0,4056.0,0,5009.0,0,6154.0,0,1399.0,0,945.0,0,1374.0,0,4486.0,0,639.0,0,435.0,0,1502.0,0,2462.0,0,119.0,0,0.0,100,0.0,100,0.0,100,0.0,100,310.0,0,1978.0,0,5852.0,0,192.0,0,0.0,100,0.0,100,0.0,100,0.0,100,71317.0,0,27358.0,0,63393.0,0,15671.0,0,9359.0,0,8390.0,0,13028.0,0,6571.0,0
0,2020-06-04,8834.0,0,2694.0,0,25264.0,0,9139.0,0,55305.0,0,5000.0,0,13100.0,0,9071.0,0,4056.0,0,5009.0,0,6154.0,0,1399.0,0,945.0,0,1374.0,0,4486.0,0,639.0,0,435.0,0,1502.0,0,2462.0,0,119.0,0,0.0,100,0.0,100,0.0,100,0.0,100,310.0,0,1978.0,0,5852.0,0,192.0,0,0.0,100,0.0,100,0.0,100,0.0,100,71317.0,0,27358.0,0,63393.0,0,15671.0,0,9359.0,0,8390.0,0,13028.0,0,6571.0,0
0,2020-06-05,8834.0,0,2694.0,0,25264.0,0,9139.0,0,55305.0,0,5000.0,0,13100.0,0,9071.0,0,4056.0,0,5009.0,0,6154.0,0,1399.0,0,945.0,0,1374.0,0,4486.0,0,639.0,0,435.0,0,1502.0,0,2462.0,0,119.0,0,0.0,100,0.0,100,0.0,100,0.0,100,310.0,0,1978.0,0,5852.0,0,192.0,0,0.0,100,0.0,100,0.0,100,0.0,100,71317.0,0,27358.0,0,63393.0,0,15671.0,0,9359.0,0,8390.0,0,13028.0,0,6571.0,0
0,2020-06-06,8834.0,0,2694.0,0,25264.0,0,9139.0,0,55305.0,0,5000.0,0,13100.0,0,9071.0,0,4056.0,0,5009.0,0,6154.0,0,1399.0,0,945.0,0,1374.0,0,4486.0,0,639.0,0,435.0,0,1502.0,0,2462.0,0,119.0,0,0.0,100,0.0,100,0.0,100,0.0,100,310.0,0,1978.0,0,5852.0,0,192.0,0,0.0,100,0.0,100,0.0,100,0.0,100,71317.0,0,27358.0,0,63393.0,0,15671.0,0,9359.0,0,8390.0,0,13028.0,0,6571.0,0
0,2020-06-07,8887.0,0,2896.0,0,26693.0,0,9517.0,0,55092.0,0,5800.0,0,14700.0,0,9399.0,0,4278.0,0,5009.0,0,6154.0,0,1399.0,0,1078.0,0,1428.0,0,4644.0,0,667.0,0,692.0,0,1594.0,0,2522.0,0,125.0,0,0.0,100,0.0,100,0.0,100,0.0,100,438.0,0,2308.0,0,6194.0,0,192.0,0,0.0,100,0.0,100,0.0,100,0.0,100,70800.0,0,28271.0,0,65093.0,0,16090.0,0,11070.0,0,10049.0,0,14427.0,0,7078.0,0
0,2020-06-08,8887.0,0,2896.0,0,26693.0,0,9517.0,0,55092.0,0,5800.0,0,14700.0,0,9399.0,0,4278.0,0,5009.0,0,6154.0,0,1399.0,0,1078.0,0,1428.0,0,4644.0,0,667.0,0,692.0,0,1594.0,0,2522.0,0,125.0,0,0.0,100,0.0,100,0.0,100,0.0,100,438.0,0,2308.0,0,6194.0,0,192.0,0,0.0,100,0.0,100,0.0,100,0.0,100,70800.0,0,28271.0,0,65093.0,0,16090.0,0,11070.0,0,10049.0,0,14427.0,0,7078.0,0
0,2020-06-09,8887.0,0,2896.0,0,26693.0,0,9517.0,0,55092.0,0,5800.0,0,14700.0,0,9399.0,0,4278.0,0,5009.0,0,6154.0,0,1399.0,0,1078.0,0,1428.0,0,4644.0,0,667.0,0,692.0,0,1594.0,0,2522.0,0,125.0,0,0.0,100,0.0,100,0.0,100,0.0,100,438.0,0,2308.0,0,6194.0,0,192.0,0,0.0,100,0.0,100,0.0,100,0.0,100,70800.0,0,28271.0,0,65093.0,0,16090.0,0,11070.0,0,10049.0,0,14427.0,0,7078.0,0
0,2020-06-10,8862.0,0,3030.0,0,27683.0,0,9833.0,0,53684.0,0,6000.0,0,15000.0,0,9600.0,0,3990.0,0,5350.0,0,6416.0,0,1468.0,0,1009.0,0,1548.0,0,4923.0,0,691.0,0,592.0,0,1768.0,0,2700.0,0,161.0,0,0.0,100,0.0,100,0.0,100,0.0,100,396.0,0,2409.0,0,6445.0,0,195.0,0,0.0,100,0.0,100,0.0,100,0.0,100,70668.0,0,28723.0,0,65955.0,0,16283.0,0,11910.0,0,11143.0,0,15118.0,0,7400.0,0
0,2020-06-11,8862.0,0,3030.0,0,27683.0,0,9833.0,0,53684.0,0,6000.0,0,15000.0,0,9600.0,0,3990.0,0,5350.0,0,6416.0,0,1468.0,0,1009.0,0,1548.0,0,4923.0,0,691.0,0,592.0,0,1768.0,0,2700.0,0,161.0,0,0.0,100,0.0,100,0.0,100,0.0,100,396.0,0,2409.0,0,6445.0,0,195.0,0,0.0,100,0.0,100,0.0,100,0.0,100,70668.0,0,28723.0,0,65955.0,0,16283.0,0,11910.0,0,11143.0,0,15118.0,0,7400.0,0
